-135.0,991.0
-134.75000000000003,993.0
-134.5,1009.0
-134.25,1014.0
-133.99999999999997,1016.0
-133.75,1024.0
-133.5,1024.0
-133.24999999999997,1027.0
-133.0,1020.0
-132.75,1016.0
-132.5,1022.0
-132.25,1026.0
-132.0,1031.0
-131.75,1035.0
-131.5,1039.0
-131.25,1042.0
-131.00000000000003,1044.0
-130.75000000000003,1040.0
-130.5,1039.0
-130.24999999999997,1045.0
-130.0,1048.0
-129.75,1050.0
-129.49999999999997,1056.0
-129.25,1059.0
-129.0,1060.0
-128.75,1061.0
-128.5,1063.0
-128.25,1064.0
-128.0,1070.0
-127.74999999999999,1074.0
-127.5,1080.0
-127.25,1088.0
-127.00000000000003,1092.0
-126.75000000000001,1089.0
-126.49999999999999,1091.0
-126.24999999999999,1092.0
-126.0,1084.0
-125.75,1092.0
-125.50000000000001,1102.0
-125.25,1102.0
-124.99999999999999,1103.0
-124.75,1098.0
-124.5,1114.0
-124.25,1118.0
-124.0,1124.0
-123.75,1127.0
-123.5,1128.0
-123.25000000000003,1129.0
-123.00000000000001,1129.0
-122.74999999999999,1125.0
-122.49999999999999,1113.0
-122.25000000000001,1058.0
-122.0,1039.0
-121.74999999999997,989.0
-121.5,980.0
-121.25,972.0
-121.0,969.0
-120.75,969.0
-120.50000000000001,971.0
-120.25,968.0
-119.99999999999999,961.0
-119.75,958.0
-119.49999999999999,955.0
-119.25000000000001,942.0
-119.0,942.0
-118.74999999999999,940.0
-118.50000000000001,933.0
-118.25,923.0
-118.0,923.0
-117.75000000000001,929.0
-117.5,929.0
-117.24999999999999,920.0
-117.0,920.0
-116.75,917.0
-116.5,912.0
-116.25,908.0
-116.0,901.0
-115.75,902.0
-115.50000000000003,902.0
-115.25,888.0
-114.99999999999999,866.0
-114.74999999999999,863.0
-114.49999999999999,778.0
-114.25,710.0
-114.0,678.0
-113.75,668.0
-113.5,676.0
-113.25,679.0
-113.0,688.0
-112.75,686.0
-112.5,686.0
-112.25000000000001,702.0
-112.0,763.0
-111.74999999999999,743.0
-111.5,742.0
-111.25,751.0
-111.0,743.0
-110.75,760.0
-110.5,754.0
-110.25,727.0
-110.0,765.0
-109.75,851.0
-109.50000000000001,771.0
-109.25,773.0
-108.99999999999999,814.0
-108.75,843.0
-108.5,891.0
-108.25,937.0
-108.0,1036.0
-107.75,1195.0
-107.5,1199.0
-107.25,1199.0
-107.0,1202.0
-106.75000000000001,1208.0
-106.5,1201.0
-106.24999999999999,1197.0
-106.0,1195.0
-105.75,1193.0
-105.5,1200.0
-105.25,1199.0
-105.0,1194.0
-104.75,1194.0
-104.50000000000001,1189.0
-104.25,1191.0
-104.00000000000001,1192.0
-103.75,1191.0
-103.49999999999999,1187.0
-103.25,1172.0
-103.0,1160.0
-102.75,1151.0
-102.5,1147.0
-102.25,1148.0
-102.0,1174.0
-101.75000000000001,1210.0
-101.5,1281.0
-101.24999999999999,1341.0
-101.0,1346.0
-100.75,1346.0
-100.5,1346.0
-100.25,1341.0
-100.0,1333.0
-99.75,1326.0
-99.5,1320.0
-99.25,1320.0
-99.00000000000001,1313.0
-98.75,1313.0
-98.49999999999999,1313.0
-98.25,1312.0
-98.0,1304.0
-97.75,1306.0
-97.5,1297.0
-97.25,1290.0
-97.0,1285.0
-96.75,1272.0
-96.5,1266.0
-96.25000000000001,1276.0
-96.0,1276.0
-95.74999999999999,1274.0
-95.5,1269.0
-95.25,1258.0
-95.0,1260.0
-94.75,1264.0
-94.5,1264.0
-94.25,1257.0
-94.0,1246.0
-93.75,1247.0
-93.50000000000001,1244.0
-93.25,1239.0
-92.99999999999999,1239.0
-92.75,1235.0
-92.5,1225.0
-92.25,1223.0
-92.0,1212.0
-91.75,1205.0
-91.5,1181.0
-91.25,1115.0
-91.0,949.0
-90.75000000000001,808.0
-90.5,708.0
-90.24999999999999,681.0
-90.0,642.0
-89.75,617.0
-89.5,504.0
-89.25,430.0
-89.0,396.0
-88.75,398.0
-88.50000000000001,376.0
-88.25,356.0
-87.99999999999999,362.0
-87.75,352.0
-87.49999999999999,345.0
-87.25,321.0
-87.0,323.0
-86.75,312.0
-86.5,308.0
-86.25,309.0
-86.0,318.0
-85.75000000000001,323.0
-85.5,319.0
-85.24999999999999,319.0
-85.0,325.0
-84.75,329.0
-84.5,322.0
-84.25,320.0
-84.0,324.0
-83.75,330.0
-83.5,327.0
-83.25,319.0
-83.00000000000001,330.0
-82.75,330.0
-82.49999999999999,333.0
-82.25,328.0
-82.0,327.0
-81.75,325.0
-81.5,318.0
-81.25,320.0
-81.0,330.0
-80.75,327.0
-80.49999999999999,330.0
-80.25,336.0
-80.0,337.0
-79.75,338.0
-79.5,335.0
-79.25000000000001,334.0
-79.0,334.0
-78.75,332.0
-78.49999999999999,332.0
-78.25,335.0
-78.0,310.0
-77.75,313.0
-77.5,304.0
-77.25,305.0
-77.00000000000001,307.0
-76.75,308.0
-76.5,307.0
-76.25,306.0
-76.0,311.0
-75.75,305.0
-75.5,309.0
-75.25,313.0
-75.00000000000001,315.0
-74.74999999999999,305.0
-74.5,297.0
-74.25,296.0
-74.0,300.0
-73.75,301.0
-73.5,297.0
-73.25,299.0
-73.0,299.0
-72.74999999999999,291.0
-72.5,291.0
-72.25,295.0
-72.0,300.0
-71.75,299.0
-71.5,299.0
-71.25000000000001,303.0
-71.0,301.0
-70.75,298.0
-70.5,295.0
-70.25,301.0
-70.0,363.0
-69.75,370.0
-69.5,451.0
-69.25000000000001,314.0
-68.99999999999999,320.0
-68.75,307.0
-68.5,332.0
-68.25,331.0
-68.0,326.0
-67.75,328.0
-67.5,2523.0
-67.25,2525.0
-66.99999999999999,2522.0
-66.75,2528.0
-66.5,2527.0
-66.25,2525.0
-66.0,2527.0
-65.75,2523.0
-65.50000000000001,2517.0
-65.25,2514.0
-65.0,2514.0
-64.74999999999999,2518.0
-64.5,2521.0
-64.25,2526.0
-64.0,2525.0
-63.75,2522.0
-63.500000000000014,2524.0
-63.24999999999999,2524.0
-63.0,2525.0
-62.75000000000001,2532.0
-62.49999999999999,2533.0
-62.25,2535.0
-62.0,321.0
-61.75,291.0
-61.50000000000001,302.0
-61.24999999999999,280.0
-61.0,453.0
-60.75,293.0
-60.5,299.0
-60.25000000000001,339.0
-59.99999999999999,297.0
-59.74999999999999,275.0
-59.5,277.0
-59.25000000000001,280.0
-59.0,280.0
-58.75,280.0
-58.5,277.0
-58.25,270.0
-58.0,268.0
-57.750000000000014,269.0
-57.49999999999999,267.0
-57.24999999999999,270.0
-57.0,267.0
-56.75,264.0
-56.5,262.0
-56.25,257.0
-56.0,253.0
-55.75,253.0
-55.5,254.0
-55.25,251.0
-55.0,249.0
-54.75000000000001,248.0
-54.49999999999999,253.0
-54.25,256.0
-54.0,254.0
-53.75,249.0
-53.5,242.0
-53.25,236.0
-53.0,235.0
-52.75,235.0
-52.5,235.0
-52.25000000000001,233.0
-52.00000000000001,239.0
-51.74999999999999,242.0
-51.5,243.0
-51.25,242.0
-51.0,212.0
-50.75,183.0
-50.5,157.0
-50.25,151.0
-50.0,144.0
-49.75,151.0
-49.50000000000001,156.0
-49.24999999999999,159.0
-49.0,151.0
-48.75,151.0
-48.5,136.0
-48.25,128.0
-48.0,134.0
-47.75,134.0
-47.5,134.0
-47.25,128.0
-47.0,125.0
-46.75000000000001,120.0
-46.49999999999999,120.0
-46.25,126.0
-46.0,133.0
-45.75,142.0
-45.5,136.0
-45.25,139.0
-45.0,134.0
-44.75,131.0
-44.5,127.0
-44.25000000000001,129.0
-43.99999999999999,133.0
-43.74999999999999,136.0
-43.5,133.0
-43.25,135.0
-43.0,134.0
-42.75,138.0
-42.5,142.0
-42.25,144.0
-42.0,144.0
-41.75,143.0
-41.50000000000001,143.0
-41.24999999999999,153.0
-41.0,154.0
-40.75,156.0
-40.5,147.0
-40.24999999999999,141.0
-40.0,144.0
-39.75,137.0
-39.5,137.0
-39.24999999999999,134.0
-39.0,134.0
-38.75,134.0
-38.50000000000001,133.0
-38.25,127.0
-38.0,123.0
-37.75,123.0
-37.50000000000001,124.0
-37.25,126.0
-37.0,128.0
-36.75,122.0
-36.5,123.0
-36.25,123.0
-36.0,127.0
-35.75,126.0
-35.5,116.0
-35.25,113.0
-35.0,113.0
-34.75,118.0
-34.49999999999999,114.0
-34.25,113.0
-34.0,108.0
-33.75,113.0
-33.49999999999999,113.0
-33.25,114.0
-33.0,106.0
-32.75000000000001,106.0
-32.5,113.0
-32.25,113.0
-32.0,112.0
-31.750000000000007,107.0
-31.5,102.0
-31.249999999999996,99.0
-31.0,98.0
-30.750000000000004,99.0
-30.5,96.0
-30.25,96.0
-29.999999999999996,99.0
-29.75,99.0
-29.5,100.0
-29.25,102.0
-29.0,102.0
-28.749999999999996,99.0
-28.5,96.0
-28.25,96.0
-28.0,96.0
-27.75,97.0
-27.5,98.0
-27.249999999999996,96.0
-27.0,92.0
-26.75,101.0
-26.5,96.0
-26.25,97.0
-26.000000000000004,95.0
-25.75,94.0
-25.5,90.0
-25.25,87.0
-25.0,90.0
-24.750000000000004,91.0
-24.5,90.0
-24.25,88.0
-24.0,89.0
-23.75,88.0
-23.5,86.0
-23.249999999999996,87.0
-23.0,90.0
-22.75,90.0
-22.5,93.0
-22.25,93.0
-21.999999999999996,93.0
-21.75,96.0
-21.5,96.0
-21.25,93.0
-21.0,89.0
-20.750000000000004,89.0
-20.5,87.0
-20.25,89.0
-20.0,86.0
-19.75,80.0
-19.5,87.0
-19.250000000000004,84.0
-19.0,81.0
-18.750000000000004,75.0
-18.5,74.0
-18.25,74.0
-18.0,79.0
-17.75,75.0
-17.5,73.0
-17.249999999999996,70.0
-17.0,70.0
-16.749999999999996,69.0
-16.5,69.0
-16.25,69.0
-16.0,67.0
-15.75,68.0
-15.5,66.0
-15.25,67.0
-14.999999999999998,75.0
-14.75,75.0
-14.5,73.0
-14.25,63.0
-14.0,61.0
-13.75,64.0
-13.5,68.0
-13.25,66.0
-13.000000000000002,68.0
-12.75,63.0
-12.5,63.0
-12.25,55.0
-12.0,60.0
-11.75,60.0
-11.5,58.0
-11.25,60.0
-10.999999999999998,62.0
-10.75,66.0
-10.5,70.0
-10.25,71.0
-10.0,61.0
-9.75,62.0
-9.5,65.0
-9.25,65.0
-9.0,65.0
-8.75,66.0
-8.5,66.0
-8.25,59.0
-8.0,63.0
-7.75,67.0
-7.499999999999999,60.0
-7.25,62.0
-7.0,62.0
-6.75,60.0
-6.500000000000001,60.0
-6.25,64.0
-6.0,64.0
-5.75,63.0
-5.499999999999999,61.0
-5.25,61.0
-5.0,58.0
-4.75,62.0
-4.5,58.0
-4.25,63.0
-4.0,63.0
-3.7499999999999996,63.0
-3.5,63.0
-3.2500000000000004,62.0
-3.0,60.0
-2.7499999999999996,60.0
-2.5,59.0
-2.25,52.0
-2.0,52.0
-1.75,52.0
-1.5,60.0
-1.25,56.0
-1.0,56.0
-0.75,56.0
-0.5,57.0
-0.25,55.0
0.0,55.0
0.25,60.0
0.5,56.0
0.75,55.0
1.0,58.0
1.25,64.0
1.5,55.0
1.75,55.0
2.0,58.0
2.25,58.0
2.5,58.0
2.7499999999999996,52.0
3.0,53.0
3.2500000000000004,57.0
3.5,63.0
3.7499999999999996,62.0
4.0,62.0
4.25,58.0
4.5,53.0
4.75,52.0
5.0,52.0
5.25,54.0
5.499999999999999,57.0
5.75,56.0
6.0,56.0
6.25,52.0
6.500000000000001,57.0
6.75,59.0
7.0,57.0
7.25,57.0
7.499999999999999,57.0
7.75,62.0
8.0,58.0
8.25,58.0
8.5,58.0
8.75,62.0
9.0,55.0
9.25,49.0
9.5,49.0
9.75,57.0
10.0,60.0
10.25,52.0
10.5,57.0
10.75,63.0
10.999999999999998,57.0
11.25,55.0
11.5,56.0
11.75,52.0
12.0,51.0
12.25,45.0
12.5,50.0
12.75,56.0
13.000000000000002,56.0
13.25,53.0
13.5,52.0
13.75,51.0
14.0,52.0
14.25,51.0
14.5,56.0
14.75,57.0
14.999999999999998,50.0
15.25,51.0
15.5,55.0
15.75,53.0
16.0,50.0
16.25,50.0
16.5,51.0
16.749999999999996,50.0
17.0,49.0
17.249999999999996,49.0
17.5,57.0
17.75,56.0
18.0,50.0
18.25,50.0
18.5,56.0
18.750000000000004,56.0
19.0,56.0
19.250000000000004,56.0
19.5,56.0
19.75,55.0
20.0,55.0
20.25,56.0
20.5,56.0
20.750000000000004,50.0
21.0,50.0
21.25,50.0
21.5,51.0
21.75,53.0
21.999999999999996,52.0
22.25,52.0
22.5,55.0
22.75,55.0
23.0,52.0
23.249999999999996,57.0
23.5,53.0
23.75,45.0
24.0,54.0
24.25,63.0
24.5,62.0
24.750000000000004,57.0
25.0,57.0
25.25,55.0
25.5,51.0
25.75,53.0
26.000000000000004,55.0
26.25,55.0
26.5,52.0
26.75,56.0
27.0,58.0
27.249999999999996,60.0
27.5,57.0
27.75,55.0
28.0,52.0
28.25,53.0
28.5,53.0
28.749999999999996,55.0
29.0,52.0
29.25,57.0
29.5,57.0
29.75,53.0
29.999999999999996,53.0
30.25,59.0
30.5,63.0
30.750000000000004,63.0
31.0,64.0
31.249999999999996,62.0
31.5,63.0
31.750000000000007,68.0
32.0,69.0
32.25,69.0
32.5,69.0
32.75000000000001,65.0
33.0,61.0
33.25,60.0
33.49999999999999,61.0
33.75,62.0
34.0,61.0
34.25,56.0
34.49999999999999,57.0
34.75,61.0
35.0,61.0
35.25,63.0
35.5,61.0
35.75,61.0
36.0,70.0
36.25,69.0
36.5,64.0
36.75,66.0
37.0,76.0
37.25,70.0
37.50000000000001,67.0
37.75,67.0
38.0,75.0
38.25,74.0
38.50000000000001,70.0
38.75,68.0
39.0,72.0
39.24999999999999,78.0
39.5,76.0
39.75,75.0
40.0,77.0
40.24999999999999,80.0
40.5,79.0
40.75,78.0
41.0,78.0
41.24999999999999,70.0
41.50000000000001,74.0
41.75,76.0
42.0,75.0
42.25,75.0
42.5,73.0
42.75,75.0
43.0,77.0
43.25,80.0
43.5,75.0
43.74999999999999,76.0
43.99999999999999,75.0
44.25000000000001,78.0
44.5,77.0
44.75,79.0
45.0,79.0
45.25,82.0
45.5,80.0
45.75,81.0
46.0,89.0
46.25,95.0
46.49999999999999,107.0
46.75000000000001,136.0
47.0,159.0
47.25,205.0
47.5,257.0
47.75,293.0
48.0,317.0
48.25,318.0
48.5,303.0
48.75,309.0
49.0,311.0
49.24999999999999,316.0
49.50000000000001,339.0
49.75,343.0
50.0,350.0
50.25,351.0
50.5,364.0
50.75,356.0
51.0,351.0
51.25,352.0
51.5,352.0
51.74999999999999,370.0
52.00000000000001,395.0
52.25000000000001,409.0
52.5,407.0
52.75,418.0
53.0,428.0
53.25,436.0
53.5,439.0
53.75,439.0
54.0,444.0
54.25,452.0
54.49999999999999,460.0
54.75000000000001,465.0
55.0,474.0
55.25,471.0
55.5,471.0
55.75,469.0
56.0,465.0
56.25,452.0
56.5,462.0
56.75,462.0
57.0,466.0
57.24999999999999,466.0
57.49999999999999,474.0
57.750000000000014,481.0
58.0,475.0
58.25,475.0
58.5,473.0
58.75,478.0
59.0,485.0
59.25000000000001,483.0
59.5,487.0
59.74999999999999,487.0
59.99999999999999,494.0
60.25000000000001,494.0
60.5,507.0
60.75,505.0
61.0,442.0
61.24999999999999,452.0
61.50000000000001,425.0
61.75,403.0
76.25,322.0
76.5,322.0
86.5,294.0
86.75,294.0
87.0,257.0
87.25,257.0
87.49999999999999,290.0
87.75,290.0
87.99999999999999,291.0
88.25,294.0
88.50000000000001,285.0
88.75,277.0
89.0,272.0
89.25,273.0
89.5,270.0
89.75,276.0
90.0,280.0
90.24999999999999,278.0
90.5,246.0
90.75000000000001,250.0
91.0,266.0
91.25,271.0
91.5,270.0
91.75,249.0
92.0,249.0
92.25,260.0
92.5,263.0
92.75,256.0
92.99999999999999,270.0
93.25,276.0
93.50000000000001,268.0
93.75,264.0
94.0,253.0
94.25,272.0
94.5,269.0
94.75,266.0
95.0,262.0
95.25,264.0
95.5,243.0
95.74999999999999,258.0
96.0,251.0
96.25000000000001,258.0
96.5,262.0
96.75,270.0
97.0,262.0
97.25,258.0
97.5,257.0
97.75,250.0
98.0,263.0
98.25,245.0
98.49999999999999,248.0
98.75,252.0
99.00000000000001,261.0
99.25,263.0
99.5,255.0
99.75,252.0
100.0,258.0
100.25,254.0
100.5,252.0
100.75,243.0
101.0,236.0
101.24999999999999,240.0
101.5,248.0
101.75000000000001,248.0
102.0,235.0
102.25,242.0
102.5,246.0
102.75,246.0
103.0,237.0
103.25,234.0
103.49999999999999,216.0
103.75,222.0
104.00000000000001,222.0
104.25,221.0
104.50000000000001,220.0
104.75,220.0
105.0,233.0
105.25,211.0
105.5,216.0
105.75,215.0
106.0,198.0
106.24999999999999,214.0
106.5,219.0
106.75000000000001,226.0
107.0,216.0
107.25,213.0
107.5,224.0
107.75,221.0
108.0,224.0
108.25,217.0
108.5,221.0
108.75,227.0
108.99999999999999,213.0
109.25,220.0
109.50000000000001,245.0
109.75,291.0
110.0,302.0
110.25,398.0
110.5,392.0
110.75,368.0
111.0,351.0
111.25,351.0
111.5,382.0
111.74999999999999,436.0
112.0,489.0
112.25000000000001,489.0
112.5,496.0
112.75,490.0
113.0,494.0
113.25,479.0
113.5,478.0
113.75,479.0
114.0,489.0
114.25,475.0
114.49999999999999,487.0
114.74999999999999,521.0
114.99999999999999,555.0
115.25,597.0
115.50000000000003,636.0
115.75,654.0
116.0,654.0
116.25,664.0
116.5,659.0
116.75,655.0
117.0,644.0
117.24999999999999,648.0
117.5,643.0
117.75000000000001,642.0
118.0,631.0
118.25,622.0
118.50000000000001,586.0
118.74999999999999,487.0
119.0,479.0
119.25000000000001,497.0
119.49999999999999,597.0
119.75,617.0
119.99999999999999,619.0
120.25,623.0
120.50000000000001,623.0
120.75,628.0
121.0,635.0
121.25,642.0
121.5,640.0
121.74999999999997,644.0
122.0,638.0
122.25000000000001,636.0
122.49999999999999,635.0
122.74999999999999,639.0
123.00000000000001,639.0
123.25000000000003,633.0
123.5,624.0
123.75,621.0
124.0,624.0
124.25,634.0
124.5,642.0
124.75,644.0
124.99999999999999,646.0
125.25,655.0
125.50000000000001,655.0
125.75,650.0
126.0,650.0
126.24999999999999,651.0
126.49999999999999,659.0
126.75000000000001,667.0
127.00000000000003,668.0
127.25,671.0
127.5,669.0
127.74999999999999,670.0
128.0,673.0
128.25,678.0
128.5,681.0
128.75,688.0
129.0,693.0
129.25,692.0
129.49999999999997,682.0
129.75,669.0
130.0,653.0
130.24999999999997,638.0
130.5,633.0
130.75000000000003,629.0
131.00000000000003,613.0
131.25,613.0
131.5,611.0
131.75,582.0
132.0,582.0
132.25,575.0
132.5,572.0
132.75,573.0
133.0,578.0
133.24999999999997,580.0
133.5,576.0
133.75,574.0
133.99999999999997,576.0
134.25,574.0
134.5,571.0
134.75000000000003,576.0
135.0,582.0
